Time,Model,ROUGE-1,ROUGE-2,ROUGE-L,ROUGE-L Sum,BERTScore Precision,BERTScore Recall,BERTScore F1,Average BLEURT,Aggregated Score
2023-11-30 10:39:38,20231129_BioBart-Base_1ep_Summ_Loss_0.75,0.2697180960108714,0.12425544829086133,0.24352070917224022,0.24352070917224022,0.39358539283275606,0.17578506749123335,0.27923511266708373,0.3922128416597843,0.25874381949551356
2023-11-30 10:10:57,20231129_Bart-Lg-samsum_20ep_Summ_Loss_1.3,0.3875236470613231,0.1993815666715817,0.3290556472940052,0.3290556472940052,0.3670359805226326,0.3416652321815491,0.3529733330011367,0.4852624605968595,0.3472087169864851
2023-11-30 09:26:36,20231129_Bart-Lg-samsum_10ep_Summ_Loss_1.17,0.3875236470613231,0.1993815666715817,0.3290556472940052,0.3290556472940052,0.3670359805226326,0.3416652321815491,0.3529733330011367,0.4852624605968595,0.3472087169864851
2023-11-30 09:20:33,bart-large-samsum,0.3875236470613231,0.1993815666715817,0.3290556472940052,0.3290556472940052,0.3670359805226326,0.3416652321815491,0.3529733330011367,0.4852624605968595,0.3472087169864851
2023-11-30 08:33:47,20231129_Bart-Lg-samsum_8ep_Summ_Loss_1.0_R1_0.52,0.387571438849273,0.205123331833837,0.3340650741890536,0.3340650741890536,0.3705746248364449,0.3425908669829368,0.3550126664340496,0.4819024359062314,0.3496233369002497
2023-11-30 08:24:12,20231129_Bart-Lg-samsum_8ep_Summ_Loss_1.0_R1_0.52,0.387571438849273,0.205123331833837,0.3340650741890536,0.3340650741890536,0.3705746248364449,0.3425908669829368,0.3550126664340496,0.4819024359062314,0.3496233369002497
2023-11-30 08:00:22,20231129_Bart-Lg-samsum_8ep_Summ_Loss_1.0_R1_0.52,0.387571438849273,0.205123331833837,0.3340650741890536,0.3340650741890536,0.3705746248364449,0.3425908669829368,0.3550126664340496,0.4819024359062314,0.3496233369002497
2023-11-30 07:13:04,20231129_Bart-Lg-samsum_8ep_Summ_Loss_1.0_R1_0.52,0.5145582822324898,0.3470424688713781,0.4741749342192717,0.4741749342192717,0.5353657603263855,0.5270876288414001,0.5293538570404053,0.6063125296072527,0.4909361676983448
2023-11-30 07:08:39,20231129_Bart-Lg-samsum_8ep_Summ_Loss_1.0_R1_0.52,0.5145582822324898,0.3470424688713781,0.4741749342192717,0.4741749342192717,0.5353657603263855,0.5270876288414001,0.5293538570404053,0.6063125296072527,0.4909361676983448
2023-11-30 06:14:21,20231129_Bart-Lg-samsum_8ep_Summ_Loss_1.0_R1_0.52,0.5145582822324898,0.3470424688713781,0.4741749342192717,0.4741749342192717,0.5353657603263855,0.5270876288414001,0.5293538570404053,0.6063125296072527,0.4909361676983448
2023-11-30 06:11:32,20231129_Bart-Lg-samsum_8ep_Summ_Loss_1.0_R1_0.52,0.5116931228014179,0.3463036777838323,0.4746788473942852,0.4746788473942852,0.5185768604278564,0.5115081071853638,0.5129343867301941,0.5887171506881714,0.4848343387986977
2023-11-30 06:11:32,20231129_Bart-Lg-samsum_8ep_Summ_Loss_1.0_R1_0.52,0.5116931228014179,0.3463036777838323,0.4746788473942852,0.4746788473942852,0.5185768604278564,0.5115081071853638,0.5129343867301941,0.5887171506881714,0.4848343387986977
2023-11-30 05:29:41,20231129_Bart-Lg-samsum_8ep_Summ_Loss_1.0_R1_0.52,0.5116931228014179,0.3463036777838323,0.4746788473942852,0.4746788473942852,0.5185768604278564,0.5115081071853638,0.5129343867301941,0.5887171506881714,0.4848343387986977
2023-11-30 05:29:41,20231129_Bart-Lg-samsum_8ep_Summ_Loss_1.0_R1_0.52,0.5116931228014179,0.3463036777838323,0.4746788473942852,0.4746788473942852,0.5185768604278564,0.5115081071853638,0.5129343867301941,0.5887171506881714,0.4848343387986977
2023-11-30 05:29:41,20231129_Bart-Lg-samsum_8ep_Summ_Loss_1.0_R1_0.52,0.5116931228014179,0.3463036777838323,0.4746788473942852,0.4746788473942852,0.5185768604278564,0.5115081071853638,0.5129343867301941,0.5887171506881714,0.4848343387986977
2023-11-30 05:29:41,20231129_Bart-Lg-samsum_8ep_Summ_Loss_1.0_R1_0.52,0.5116931228014179,0.3463036777838323,0.4746788473942852,0.4746788473942852,0.5185768604278564,0.5115081071853638,0.5129343867301941,0.5887171506881714,0.4848343387986977
2023-11-30 06:06:19,20231129_Bart-Lg-samsum_8ep_Summ_Loss_1.0_R1_0.52,0.5116931228014179,0.3463036777838323,0.4746788473942852,0.4746788473942852,0.5185768604278564,0.5115081071853638,0.5129343867301941,0.5887171506881714,0.4848343387986977
